url,label,length,entropy,digits,special_chars,has_ip,domain,url_len,url_entropy,letters,has_punycode,has_encoded,num_subdomains,p_tab,p_text,p_ens,pred_ens,pct_enc,has_at,is_shortener
https://mathaba.net/gci/gc27/,0,29,3.8109283062792865,2,7,0,mathaba.net,29,3.810928306279288,20,0,0,0,0.6138870180361522,0.99298877,0.9994281966138612,1,0,0,0
https://code.google.com/p/openbiomind/,0,38,3.862948816520146,0,8,0,code.google.com,38,3.862948816520146,30,0,0,1,0.3769267912771422,0.99986136,0.9990518089672632,1,0,0,0
https://bioinformatics.org/sms2/,0,32,3.9292292966721747,1,6,0,bioinformatics.org,32,3.929229296672175,25,0,0,0,0.6291340128571926,0.9978205,0.999483324911516,1,0,0,0
https://hellenstea.com/,0,23,3.642489673166126,0,5,0,hellenstea.com,23,3.642489673166126,18,0,0,0,0.4880859285250718,0.78392035,0.988105296500152,1,0,0,0
https://greekproducts.com/kokotos/,0,34,3.7604212095219935,0,6,0,greekproducts.com,34,3.7604212095219935,28,0,0,0,0.2469356832938118,0.7940463,0.9810255534068274,1,0,0,0
https://cocodelice.com/,0,23,3.588354347173233,0,5,0,cocodelice.com,23,3.588354347173233,18,0,0,0,0.5239910030437127,0.8016011,0.991344512212566,1,0,0,0
https://0064bdb.netsolhost.com/,0,31,3.977916874693636,4,6,0,0064bdb.netsolhost.com,31,3.977916874693636,21,0,0,1,0.9855995005612226,0.99641573,0.9997852104890111,1,0,0,0
https://twenty20league.blogspot.com/,0,36,4.173416585305445,2,6,0,twenty20league.blogspot.com,36,4.173416585305445,28,0,0,1,0.9895568256267568,0.804445,0.9973977186358388,1,0,0,0
https://twitter.com/rioferdy5,0,29,3.9228287372391666,1,5,0,twitter.com,29,3.922828737239167,23,0,0,0,0.9734101097705812,0.9996494,0.9997876815940886,1,0,0,0
https://ilovelfc.com/,0,21,3.7849418274376427,0,5,0,ilovelfc.com,21,3.7849418274376414,16,0,0,0,0.6229569686208174,0.98821914,0.9994051866789792,1,0,0,0
https://live4liverpool.com/,0,27,3.856196298219379,1,5,0,live4liverpool.com,27,3.856196298219379,21,0,0,0,0.9614777634425108,0.47002742,0.8192384744940229,1,0,0,0
https://wearethekop.blogspot.com/,0,33,3.945464952495108,0,6,0,earethekop.blogspot.com,33,3.945464952495108,27,0,0,1,0.9410101032927352,0.95796144,0.9996030715486676,1,0,0,0
https://thedrunkenarts.s5.com/0.html,0,36,4.096891932467571,2,7,0,thedrunkenarts.s5.com,36,4.096891932467571,27,0,0,1,0.7319010374327903,0.9992976,0.9996085635938468,1,0,0,0
