url,label,length,entropy,digits,special_chars,has_ip,domain,url_len,url_entropy,letters,has_punycode,has_encoded,num_subdomains,p_tab,p_text,p_ens,pred_ens,pct_enc,has_at,is_shortener
https://www.canvasclub.net/survey/wwgift/source=7198/subid=e:Nu1ssPEKwWufK5CVb149vA&subid2=hotairgenerators.com&subid3=7198&firstname=Paul&surname=Daly&city=Bentleigh+East&address=69+Lahona+Ave%2C+Bentleigh+East&phone=0419568008&email=paul.g.daly%40nab.com.au&zipcode=3165/nrp=fg8f620bo7bevfx0qcx0gxy8i,1,302,5.325058090041159,42,44,0,canvasclub.net,302,5.325058090041159,216,0,1,0,0.8408107447621916,0.0009126646,0.0072597363897678,0,1,0,0
https://www.canvasclub.net/survey/wwgift/,1,41,4.1386698472757155,0,8,0,canvasclub.net,41,4.138669847275716,33,0,0,0,0.2386573795275603,0.000342291,0.0015941723366,0,0,0,0
https://www.zupimages.net/up/18/34/7kfk.png,1,43,4.268719696310997,5,10,0,zupimages.net,43,4.268719696310997,28,0,0,0,0.0587432079308897,0.00012513499,0.0010117414865852,0,0,0,0
https://www.gcoxkorea.com/,1,26,3.921029621737615,0,6,0,gcoxkorea.com,26,3.921029621737615,20,0,0,0,0.1453716646218219,0.0021887943,0.0012919912536093,0,0,0,0
https://twitter.com/shiveringroses,1,34,3.8336631211594367,0,5,0,twitter.com,34,3.8336631211594367,29,0,0,0,0.8648951414677711,0.002332347,0.0078526397477232,0,0,0,0
https://www1.pega.com/customer-service-trial,1,44,4.237285311573267,1,8,0,1.pega.com,44,4.237285311573267,35,0,0,1,0.6946428508344343,0.35029376,0.3266579340921833,0,0,0,0
https://www.nwmhe.com/aut.php?,1,30,3.781076011914607,0,8,0,nwmhe.com,30,3.781076011914607,22,0,0,0,0.5224709951040999,0.0027318073,0.0033518093743216,0,0,0,0
https://www.nwmhe.com/aut.php,1,29,3.693345218892491,0,7,0,nwmhe.com,29,3.693345218892491,22,0,0,0,0.4857120720356513,0.0048976745,0.0031441824477027,0,0,0,0
https://www.flipkart.com/bajajfinserv-store?otracker=hp_rhs_announcement_1_bsd20-homep-737ad_TLTJTIJ824BV,1,105,5.066559927875305,9,16,0,flipkart.com,105,5.066559927875305,80,0,0,0,0.4468257343995713,0.0012693367,0.0027204882504146,0,0,0,0
https://www.vidzsource.net/iPhoneXPT/iPhoneXCZ.php?clickid=47e5c5d8-d63d-451d-9355-611ee5e86241&amp;affiliate=10063,1,115,5.116367442528875,28,17,0,vidzsource.net,115,5.116367442528875,70,0,0,0,0.2267018597644119,0.43342385,0.3069274057464808,0,0,0,0
https://www.yastk.com/info/,1,27,3.884155094595804,0,7,0,yastk.com,27,3.884155094595804,20,0,0,0,0.3317062238595418,7.3619485e-05,0.0020065613978793,0,0,0,0
https://fndtmc.com/,1,19,3.5368867237421675,0,5,0,fndtmc.com,19,3.5368867237421675,14,0,0,0,0.5497980176502735,0.42320374,0.4661783084528183,0,0,0,0
https://www.eyemmersive.solutions/services-offered.html,1,55,4.166923576807001,0,8,0,eyemmersive.solutions,55,4.166923576807001,47,0,0,0,0.2212753994197815,0.0007731521,0.0015346928342038,0,0,0,0
https://www.yastk.com/uploads/file/done.html,1,44,4.2007025735178845,0,9,0,yastk.com,44,4.2007025735178845,35,0,0,0,0.1654054053574871,0.017761348,0.0016645298103921,0,0,0,0
https://www.playstation.com/de-de/explore/ps4/features/playstation-app/?et_cid=em_331923&et_rid=2233052&Linkid=FARPU-B-040318-CE-HRD-WES&emcid=em-br-135618,1,155,5.237542120161873,26,31,0,playstation.com,155,5.237542120161873,98,0,0,0,0.5281994202346906,2.1194382e-05,0.0032824134020773,0,0,0,0
https://www.yastk.com/savefiles/kutuphane/wait.html,1,51,4.155090479515532,0,9,0,yastk.com,51,4.155090479515532,42,0,0,0,0.1788349481974737,0.00010464901,0.0013675807314325,0,0,0,0
https://www.yastk.com/source/helpers/review.html,1,48,4.0957136787344055,0,9,0,yastk.com,48,4.0957136787344055,39,0,0,0,0.1923546858079871,0.00012928211,0.0014152627631861,0,0,0,0
https://www.pceim.unam.mx/modules/mod_breadcrumbs/tmpl,1,54,4.2493277809385095,0,10,0,pceim.unam.mx,54,4.2493277809385095,44,0,0,1,0.1854433194210139,0.0015334741,0.0014166152041233,0,0,0,0
https://www.idmaker.net/x1/fillk/index.php,1,42,4.15091348260215,1,9,0,idmaker.net,42,4.15091348260215,32,0,0,0,0.2942467728469105,0.019707097,0.002359032873812,0,0,0,0
https://www.fullbeauty.com/account/Email_Unsubscribe.aspx,1,57,4.446582119276077,0,9,0,fullbeauty.com,57,4.446582119276077,48,0,0,0,0.1058887739305725,0.0037412394,0.0011939508359532,0,0,0,0
https://www.apap.com.do/views/inicio/inicio.aspx,1,48,3.886508595818438,0,10,0,apap.com.do,48,3.886508595818438,38,0,0,1,0.4549579683355423,3.9173217e-05,0.0027324141977506,0,0,0,0
https://www.ppypal.webappsmails.co.uk/webapps/b0e18/,1,52,4.071034795964159,3,10,0,ppypal.webappsmails.co.uk,52,4.071034795964159,39,0,0,2,0.3420533567709277,0.012314137,0.0024154220154249,0,0,0,0
https://WWW.NNM.RU,1,18,3.4613201402110083,0,5,0,nnm.ru,18,3.4613201402110083,13,0,0,0,0.5382561832084813,0.0002442859,0.0033759877723721,0,0,0,0
https://www.wwjgo.jp%E2%88%95bkwrh@rcxqmya.cn/,1,46,4.5719437493001145,5,11,0,jgo.jp%e2%88%95bkwrh@rcxqmya.cn,46,4.5719437493001145,30,0,1,1,0.2610577632187558,0.22149758,0.0294392865681,0,1,1,0
https://www.zz.empfehlenswert.cf/macu/Authentication,1,52,4.1977673049215225,0,8,0,zz.empfehlenswert.cf,52,4.1977673049215225,44,0,0,1,0.338667676554899,0.007877765,0.0022604942962657,0,0,0,0
https://www.zz.empfehlenswert.cf/macu/,1,38,3.997670276487613,0,8,0,zz.empfehlenswert.cf,38,3.997670276487613,30,0,0,1,0.2984204363705671,0.00021100434,0.0018490477609385,0,0,0,0
https://www.smbs-card.com,1,25,3.863465189601647,0,6,0,smbs-card.com,25,3.863465189601647,19,0,0,0,0.1192665320455455,0.04743796,0.0021826223916318,0,0,0,0
https://www.ynzaog.cn/,1,22,3.7544418457133455,0,6,0,ynzaog.cn,22,3.7544418457133455,16,0,0,0,0.1326557972084781,0.019065619,0.0015594362511274,0,0,0,0
https://www.dlxiwlwwzo.jp%E2%88%95cbnzfmke@vczjb.cn/,1,52,4.675743323619087,5,11,0,dlxiwlwwzo.jp%e2%88%95cbnzfmke@vczjb.cn,52,4.675743323619087,36,0,1,1,0.1427699398424603,0.13312677,0.0070546980857064,0,1,1,0
https://www.expensiveadvice.com/,1,32,4.015319531114783,0,6,0,expensiveadvice.com,32,4.015319531114783,26,0,0,0,0.1493985704737955,0.00021653165,0.0012719822865151,0,0,0,0
https://www.miseajour-twintch.com/,1,34,4.065260267657296,0,7,0,miseajour-twintch.com,34,4.065260267657296,27,0,0,0,0.2655288498664845,0.013085974,0.0020135915623708,0,0,0,0
https://www.store.communitymarketgames.com/item/AWP-AncientHeritage/,1,68,4.310845194919828,0,10,0,store.communitymarketgames.com,68,4.310845194919828,58,0,0,1,0.1858955846716769,2.0320236e-05,0.0013905153939132,0,0,0,0
https://www.particulierchequeenergie.com/,1,41,4.0883056627325285,0,6,0,particulierchequeenergie.com,41,4.0883056627325285,35,0,0,0,0.1727436812190358,0.00020401923,0.0013485666284765,0,0,0,0
https://www.gicarealestate.com/reg.php,1,38,3.9380738947378657,0,7,0,gicarealestate.com,38,3.9380738947378657,31,0,0,0,0.3247452897510242,0.010661379,0.0022635161941862,0,0,0,0
https://www.pilahuinahorro.com/,1,31,3.9535656649464275,0,6,0,pilahuinahorro.com,31,3.953565664946428,25,0,0,0,0.1408311242323355,0.0039468966,0.0013069674751578,0,0,0,0
https://opo.ubieepc.com/dkb/overbearing/nick/,1,45,4.146756984930102,0,9,0,opo.ubieepc.com,45,4.146756984930102,36,0,0,1,0.1086359144105858,0.5006249,0.4417935987563969,0,0,0,0
https://ponerahoy.com/,1,22,3.7544418457133455,0,5,0,ponerahoy.com,22,3.7544418457133455,17,0,0,0,0.5330164661913745,0.20028056,0.043575324295625,0,0,0,0
https://www.fibertelperu.com/data.card/co.il/total/,1,51,4.073427792527678,0,11,0,fibertelperu.com,51,4.073427792527678,40,0,0,0,0.430040237961808,0.0070367227,0.0028117924907824,0,0,0,0
https://www.matizukuri.co.jp/op,1,31,3.9937305842314768,0,7,0,matizukuri.co.jp,31,3.9937305842314768,24,0,0,1,0.2830671943976306,0.06793687,0.0042973420244847,0,0,0,0
https://www.spf.bio/ioDKs,1,25,3.6732696895151085,0,6,0,spf.bio,25,3.673269689515109,19,0,0,0,0.1422069314018509,0.015033772,0.0015154874998266,0,0,0,0
https://www.rxmedgeek.com/accountupgrade/Sites/index.html,1,57,4.350372584971445,0,9,0,rxmedgeek.com,57,4.350372584971445,48,0,0,0,0.1235032297856353,0.02020428,0.0015468029699572,0,0,0,0
https://www.mspcorporation.co.uk/initaugstpres/cyclguidinnov/,1,61,4.267489601392376,0,9,0,mspcorporation.co.uk,61,4.267489601392376,52,0,0,1,0.2161214778961961,0.0077767307,0.0016598045232304,0,0,0,0
https://www.smartbio.me/cmddipc7e00007noferxj4ggh,1,49,4.517272343894446,7,6,0,smartbio.me,49,4.517272343894446,36,0,0,0,0.4302949201001465,0.07140864,0.0064970835946696,0,0,0,0
https://www.smartbio.me/cmddmentt00008kvdilql8lh1,1,49,4.418195752623562,7,6,0,smartbio.me,49,4.418195752623562,36,0,0,0,0.4141691621384242,0.041546367,0.0042339035657936,0,0,0,0
https://www.smartbio.me/cmd8zsbsw0000109n4visxiq8,1,49,4.466978600084035,10,6,0,smartbio.me,49,4.466978600084035,33,0,0,0,0.5838497451649961,0.051174324,0.0073333121284529,0,0,0,0
https://www.ieecon.org/ieecon2025/wp-content/themes/consultstreet/inc/,1,70,4.043379181682897,4,12,0,ieecon.org,70,4.043379181682897,54,0,0,0,0.1890088229624923,0.28123683,0.0523205650403824,0,0,0,0
https://www.roberthood.net/me/young/quak/bizmail.php,1,52,4.368051015926779,0,10,0,roberthood.net,52,4.368051015926779,42,0,0,0,0.1297859985520963,0.00035045994,0.0012129615171518,0,0,0,0
https://www.bing.com/ck/a?!&&p=bccc077f444f4edae2a75a591257cd045d2cc7e8e223ef8921583dc99d6a176cJmltdHM9MTc1MDk4MjQwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9hbWV1bXBldC5vcmcvYXNzaW5hdHVyYS1jbHViLWRlLXZhbnRhZ2Vucy8&ntb=1,1,256,5.477296827209556,79,28,0,bing.com,256,5.477296827209556,149,0,0,0,0.9913992303859576,0.08175555,0.0297777412972665,0,0,0,0
https://www.bing.com/ck/a?!&&p=3f8199c07343f15593ba73d92dcae7b9250bdabc70c3a1f3cb33de1e8d553d44JmltdHM9MTc0ODkwODgwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly93d3cuZnVuZGFjYW9pbnRlcmFydGl2ZS5vcmcvZ3VpZGUvNTRjbei6q-W5hQ&ntb=1,1,259,5.508774606493072,80,29,0,bing.com,259,5.508774606493072,150,0,0,0,0.9917393814578424,0.14100336,0.0624310300456689,0,0,0,0
https://www.bing.com/ck/a?!&&p=ff3f2b7d2c379bb0e30b30d9656f4ad873b28947b881d7e7222a3fd685b474c2JmltdHM9MTc0ODgyMjQwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9mdW5kYWNhb2ludGVyYXJ0aXZlLm9yZy9jb21tb2RpdHkvMTQwOTU0Ni5odG1s&ntb=1,1,261,5.521672459562039,86,28,0,bing.com,261,5.521672459562039,147,0,0,0,0.9914178448672548,0.18801677,0.1094747901541792,0,0,0,0
https://www.bing.com/ck/a?!&&p=d5be2eeb8c4044d64ee3ae5be71a0b7d3dc2de84464b71ec41715b7995feb37cJmltdHM9MTc0ODM5MDQwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9ob2xkZW5kZC5vcmcvdGVhbS1hbmQtc2VydmljZS8&ntb=1,1,240,5.395067221267007,76,28,0,bing.com,240,5.395067221267007,136,0,0,0,0.9864080569828296,0.063820206,0.0234187285481012,0,0,0,0
https://www.bing.com/ck/a?!&&p=f1acd3ae99a86ebaab81d9b8d8ea72778ee876f28708e15703c8ec22585b993eJmltdHM9MTc0ODMwNDAwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly93d3cuZnVuZGFjYW9pbnRlcmFydGl2ZS5vcmcvZ3VpZGUvRkY&ntb=1,1,248,5.481405144823,78,28,0,bing.com,248,5.481405144823,142,0,0,0,0.98879890980791,0.18285188,0.1024634142322044,0,0,0,0
https://www.bing.com/ck/a?!&&p=3c5410a949874bb372e2e6a21006b0b58e0394c212745f2efd513cb977a546d5JmltdHM9MTc0Njc0ODgwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly93d3cuenMtaW50ZXJuYXRpb25hbC5vcmcvc2VydmljZXMtYWZnaGFuaXN0YW4&ntb=1,1,260,5.453638244712721,90,28,0,bing.com,260,5.453638244712721,142,0,0,0,0.98879890980791,0.069517955,0.0253300804292553,0,0,0,0
https://www.bing.com/ck/a?!&&p=e3db0e6800e4b787b96ff44071b6be51e6df257e29023339d68c3821e10bb4a7JmltdHM9MTc0Njc0ODgwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jb25mZi5vcmcvY2F0ZWdvcnkvcGhwLXNrcmlwdHkv&ntb=1,1,241,5.407548757368352,82,28,0,bing.com,241,5.407548757368352,131,0,0,0,0.987910177210811,0.11359399,0.0440753143211613,0,0,0,0
https://www.bing.com/ck/a?!&&p=7be79c1fbdec015a4534307a4e14d4a79121b765f715e7e40ec1b1482d420d7aJmltdHM9MTc0NjQ4OTYwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jb25mZi5vcmcvZm9udHMvZm9udC1hd2Vzb21lLXY2LTEtMC8&ntb=1,1,248,5.394462190253895,87,28,0,bing.com,248,5.394462190253895,133,0,0,0,0.9861897094321108,0.29053643,0.3163659884948075,0,0,0,0
https://www.irs-visit.com/,1,26,3.7091151984942714,0,7,0,irs-visit.com,26,3.709115198494272,19,0,0,0,0.3827090618020272,0.00011234214,0.002281673104726,0,0,0,0
https://www.bing.com/ck/a?!&&p=6bdf5c4598bd2e3ce1394f72c95bd6289f6cd08496ad066931c4f2265bf440a6JmltdHM9MTc0MTkxMDQwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jaGFyaXRhYmxlLWFjdC5vcmcvODY2ODkxNDQ2MzguaHRt&ntb=1,1,245,5.500290702947053,78,28,0,bing.com,245,5.500290702947053,139,0,0,0,0.9863604781386538,0.29784104,0.337443636889374,0,0,0,0
https://www.viapo.it/dab/made-in-chin/index.html,1,48,4.173533209849189,0,11,0,viapo.it,48,4.173533209849189,37,0,0,0,0.3210306897230796,0.001646505,0.0019939722775056,0,0,0,0
https://www.bannedretro.com/themes/feeds/sharepoint/?e=3DZHJ1YmluQHJocmludGVybmF0aW9uYWwuY29t,1,93,4.978314558462101,6,11,0,bannedretro.com,93,4.978314558462101,76,0,0,0,0.2797905465335212,0.0038592792,0.0018505102783812,0,0,0,0
https://moonlightproshop.com/,1,29,3.6638709784692725,0,5,0,moonlightproshop.com,29,3.663870978469273,24,0,0,0,0.6560234953277284,0.12457902,0.022578366047271,0,0,0,0
https://www.bing.com/ck/a?!&&p=ffd405cba02d349eJmltdHM9MTcxNTQ3MjAwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTIwOQ&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9zaGVkcGxhbnMuc3R1ZGlvLw&ntb=1,1,247,5.702133860678183,54,28,0,bing.com,247,5.702133860678183,165,0,0,0,0.9850964482115728,0.040313724,0.0172799586946061,0,0,0,0
https://www.bing.com/ck/a?!&&p=8637ebed634ab028JmltdHM9MTcxNTU1ODQwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTE1OQ&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly93d3cucXVpY2thY3JlcGFpcmFuZHNlcnZpY2UuaW4v&ntb=1,1,265,5.724678734599606,61,28,0,bing.com,265,5.724678734599606,176,0,0,0,0.9858395347400388,0.16013502,0.077684213888054,0,0,0,0
https://www.bing.com/ck/a?!&&p=13005483088ec45dJmltdHM9MTcxNTEyNjQwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTE1MQ&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly93d3cuc3VsdGFucGFsYWNlLmNvLnVrL2luZGV4Lmh0bQ&ntb=1,1,267,5.710250644093421,63,28,0,bing.com,267,5.710250644093421,176,0,0,0,0.9928584964994044,0.31680354,0.3987330345074404,0,0,0,0
https://www.bing.com/ck/a?!&&p=d00fdce50503c4f3JmltdHM9MTcxNDk1MzYwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTIyOQ&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jbGljcy5pbmZvL2VudGVydGFpbm1lbnQvLW15LWxpdHRsZS1jYXJhdmFuLWNyYWZ0LWJpcnRoZGF5LXBhcnRpZXMtZm9yLWNoaWxkcmVuLWFuZC10ZWVucy1tZWxib3VybmUv&ntb=1,1,357,5.7362755805655254,66,28,0,bing.com,357,5.736275580565525,263,0,0,0,0.9688042543632376,0.003868739,0.0103777472936024,0,0,0,0
https://www.bing.com/ck/a?!&&p=58882b7604e17298JmltdHM9MTcxNDk1MzYwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTE2OA&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jbGljcy5pbmZvL2VudGVydGFpbm1lbnQvLW15LWxpdHRsZS1jYXJhdmFuLWNyYWZ0LXBhcnRpZXMtZm9yLWtpZHMv&ntb=1,1,313,5.773601475215076,67,28,0,bing.com,313,5.773601475215076,218,0,0,0,0.9912684454986764,0.003868739,0.010974248235401,0,0,0,0
https://www.bing.com/ck/a?!&&p=f0cfdf16a156b8f0JmltdHM9MTcxNDYwODAwMCZpZ3VpZD0xYzU1ZjFmMi04MTc1LTYxOTktMjk0ZC1lNTlmODBiNTYwNGQmaW5zaWQ9NTI3MA&ptn=3&ver=2&hsh=3&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9jbGljcy5pbmZvL2VudGVydGFpbm1lbnQvLW15LWxpdHRsZS1jYXJhdmFuLXNjaG9vbC1ob2xpZGF5LWFjdGl2aXRpZXMtZm9yLWtpZHMv&ntb=1,1,329,5.751976620129877,64,28,0,bing.com,329,5.751976620129877,237,0,0,0,0.9822402759411102,0.003868739,0.0107305492947016,0,0,0,0
https://celticframes.com/,1,25,3.8332696895151086,0,5,0,celticframes.com,25,3.8332696895151086,20,0,0,0,0.5723335711483004,0.010241465,0.0041875445634908,0,0,0,0
https://www.bacfinancial.biz/,1,29,3.857306856898128,0,6,0,bacfinancial.biz,29,3.857306856898128,23,0,0,0,0.1254594616567385,0.0026950391,0.0012371090309267,0,0,0,0
https://www.aktien-global.de/top-aktien/commerzbank/commerzbankdaswarzuviel-2881/,1,81,4.576763583742961,4,12,0,aktien-global.de,81,4.576763583742961,65,0,0,0,0.099094526812011,0.0013311977,0.0011374258937244,0,0,0,0
https://www.aktien-global.de/top-aktien/commerzbank/commerzbankdaswarzuviel-2881,1,80,4.585554777130055,4,11,0,aktien-global.de,80,4.585554777130055,65,0,0,0,0.1444516044842315,0.0014549437,0.0012767315560084,0,0,0,0
https://www.booking.mrityunjyatourism.com/,1,42,4.2072117677593,0,7,0,booking.mrityunjyatourism.com,42,4.2072117677593,35,0,0,1,0.229943461406986,0.00044540266,0.0015617715359168,0,0,0,0
https://al-awda.org/,1,20,3.746439344671016,0,6,0,al-awda.org,20,3.746439344671016,14,0,0,0,0.7677684103012826,0.007230196,0.0065657059017115,0,0,0,0
https://www.erkemuhendislik.com/,1,32,4.116729296672175,0,6,0,erkemuhendislik.com,32,4.116729296672175,26,0,0,0,0.1386973945141017,0.00025239863,0.001238830654998,0,0,0,0
https://www.erkemuhendislik.com/ibg/client/index_sp.php,1,55,4.3021188692284555,0,10,0,erkemuhendislik.com,55,4.302118869228456,45,0,0,0,0.1651646353927749,0.045035746,0.0023735492042339,0,0,0,0
https://www.bing.com/ck/a?!&&p=a4c4869e2c8dbef7JmltdHM9MTY3ODA2MDgwMCZpZ3VpZD0yYmRjMjRjMS1kNTYxLTY1NjgtMGVjYi0zNmJhZDQzNzY0NzgmaW5zaWQ9NTE3Ng&ptn=3&hsh=3&fclid=2bdc24c1-d561-6568-0ecb-36bad4376478&u=a1aHR0cHM6Ly9hbmdsb2tvbWJsb2cuY29tL3RhZy9zcHJhY2hlbi8&ntb=1,1,258,5.657659905647917,56,26,0,bing.com,258,5.657659905647917,176,0,0,0,0.9915220168471855,0.06733883,0.0248020471019666,0,0,0,0
